combo-id,run_id,tick,n_agents,movement_saturation,signal_representation,relative_leader_influence,log_recruitment_strictness,log_desertion_strictness,social_influence,n_signals,new_signal_rate,leader_values,leader_election,leader_lifespan,population_composition,ea_bias,count_A_noneas,count_B_noneas,count_C_noneas,count_D_noneas,count_E_noneas,count_A_eas,count_B_eas,count_C_eas,count_D_eas,count_E_eas,count_eas,count_noneas,count_A,count_B,count_C,count_D,count_E,conversion_rate,desertion_rate,conversion_rate_A,conversion_rate_B,conversion_rate_C,conversion_rate_D,conversion_rate_E,converted_A,converted_B,converted_C,converted_D,converted_E,desertion_rate_A,desertion_rate_B,desertion_rate_C,desertion_rate_D,desertion_rate_E,deserted_A,deserted_B,deserted_C,deserted_D,deserted_E,leader_value_profile,cumsum_signals_eas,cumsum_signals_noneas,cumsum_signals,mean_seniority_eas,mean_seniority_noneas,mean_seniority,count_year1_eas,count_year1_noneas,count_year1,count_year2_eas,count_year2_noneas,count_year2,count_year3_eas,count_year3_noneas,count_year3,count_year4_eas,count_year4_noneas,count_year4,count_align_0_0.05_eas,count_align_0.05_0.1_eas,count_align_0.1_0.15_eas,count_align_0.15_0.2_eas,count_align_0.2_0.25_eas,count_align_0.25_0.3_eas,count_align_0.3_0.35_eas,count_align_0.35_0.4_eas,count_align_0.4_0.45_eas,count_align_0.45_0.5_eas,count_align_0.5_0.55_eas,count_align_0.55_0.6_eas,count_align_0.6_0.65_eas,count_align_0.65_0.7_eas,count_align_0.7_0.75_eas,count_align_0.75_0.8_eas,count_align_0.8_0.85_eas,count_align_0.85_0.9_eas,count_align_0.9_0.95_eas,count_align_0.95_1_eas,count_align_0_0.05_noneas,count_align_0.05_0.1_noneas,count_align_0.1_0.15_noneas,count_align_0.15_0.2_noneas,count_align_0.2_0.25_noneas,count_align_0.25_0.3_noneas,count_align_0.3_0.35_noneas,count_align_0.35_0.4_noneas,count_align_0.4_0.45_noneas,count_align_0.45_0.5_noneas,count_align_0.5_0.55_noneas,count_align_0.55_0.6_noneas,count_align_0.6_0.65_noneas,count_align_0.65_0.7_noneas,count_align_0.7_0.75_noneas,count_align_0.75_0.8_noneas,count_align_0.8_0.85_noneas,count_align_0.85_0.9_noneas,count_align_0.9_0.95_noneas,count_align_0.95_1_noneas,count_graduates_eas,count_graduates_noneas,count_graduates,mean_signals_eas,mean_signals_noneas,mean_signals_leader,sd_signals_eas,sd_signals_noneas,mean_signal_weight_3_eas,sd_signal_weight_3_eas,mean_signal_weight_2_eas,sd_signal_weight_2_eas,mean_signal_weight_3_noneas,sd_signal_weight_3_noneas,mean_signal_weight_2_noneas,sd_signal_weight_2_noneas,mean_signal_weight_3_leader,mean_signal_weight_2_leader,mean_signal_weight_1_eas,sd_signal_weight_1_eas,mean_signal_weight_0_eas,sd_signal_weight_0_eas,mean_signal_weight_neg1_eas,sd_signal_weight_neg1_eas,mean_signal_weight_neg2_eas,sd_signal_weight_neg2_eas,mean_signal_weight_1_noneas,sd_signal_weight_1_noneas,mean_signal_weight_0_noneas,sd_signal_weight_non0_eas,mean_signal_weight_neg1_noneas,sd_signal_weight_neg1_noneas,mean_signal_weight_neg2_noneas,sd_signal_weight_neg2_noneas,mean_signal_weight_1_leader,mean_signal_weight_0_leader,mean_signal_weight_neg1_leader,mean_signal_weight_neg2_leader
1,14,29,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,2,16,29,29,5,0,10,8,0,0,18,81,2,27,37,29,5,0.07407407407407407,0,0,0.0625,0.13793103448275862,0.034482758620689655,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,B,2292,599,2891,2.7777777777777777,2.814814814814815,2.795,0,20,20,2,28,30,7,18,25,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,6,4,0,0,0,0,0,0,0,0,0,0,0,2,0,3,6,12,10,23,17,8,0,0,10,15,25,0.4888888888888889,0.08641975308641975,1,0.9971244548835627,1.218641619849188,0.009147132029304958,6.9031353088993E-4,0.23193684686656763,0.19746670307182335,0.01807775287785417,0.07729994626548171,0.10802020205325509,0.15214306434791822,0.009265173461640639,0.36879810712974037,0.2713971268323372,0.19111684546580737,0.38769985234465376,0.3121072253801431,0.08554160270290555,0.060080254797559185,0.014277439224230899,0.015296916174537923,0.17952256582281637,0.11519733747871468,0.3554486631499732,0.26278088665196264,0.2282160882629285,0.17238865281616098,0.11071472783317225,0.11790397914474296,0.46243622831429226,0.12921251046496682,0.029315404503191117,9.725761261688042E-4
1,14,30,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,3,21,28,26,7,0,7,6,1,0,14,85,3,29,34,27,7,0.1411764705882353,0,0,0.23809523809523808,0.10714285714285714,0.15384615384615385,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,B,2328,654,2982,1.8571428571428572,2.3823529411764706,2.295,0,25,25,2,18,20,5,24,30,7,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,6,15,32,17,0,0,0,0,0,0.4142857142857143,0.14588235294117646,0.4,1.1227922897312381,1.2541960648739863,0.00890637918751267,0.0023451674983161037,0.21912902768619996,0.20381952977206105,0.023564682154190445,0.0917873455630214,0.12848395725074901,0.16470452918630954,0.009897622012538411,0.38504902845814953,0.261216430484399,0.16841552214998973,0.3833964262772075,0.30651594077134225,0.09976523613461323,0.09919077709467831,0.027586500230067652,0.05259566230716671,0.18978032743115444,0.12683753810032497,0.3336593142958568,0.2628257111416657,0.21732944881526137,0.17928066203471826,0.1071822700527877,0.12513343522703332,0.4270600323768259,0.14052014455153553,0.03644390392400114,0.001029268676949588
1,14,31,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,3,16,25,22,7,0,12,9,5,0,26,73,3,29,34,27,7,0.136986301369863,0.038461538461538464,0,0.125,0.16,0.18181818181818182,0,0,2,4,4,0,0,0,0,0.045454545454545456,0,0,0,0,1,0,B,2378,697,3075,1.7307692307692308,2.8767123287671232,2.565,3,22,25,5,15,20,9,20,30,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,9,18,19,15,0,0,9,16,25,0.36153846153846153,0.0958904109589041,1,1.1479935050585135,1.2705928308484216,0.007911247660454748,0.003506949242480588,0.20694888873407408,0.19859369549240324,0.026315040864468335,0.09885039777247022,0.11922104611388581,0.159725010149909,0.009897622012538411,0.38504902845814953,0.24789601041483555,0.15506935790974627,0.3497863226588479,0.2819888960786597,0.13756137323778747,0.140065511731149,0.04989615729400032,0.07831513240966302,0.18042914837874147,0.12377674481486972,0.3385074207554498,0.26765578301180426,0.22350004314105773,0.18170111944521317,0.11202730074639657,0.12891250399075282,0.4270600323768259,0.14052014455153553,0.03644390392400114,0.001029268676949588
1,14,32,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,4,19,24,21,5,0,9,10,7,0,26,73,4,29,34,28,5,0.1232876712328767,0,0,0.21052631578947367,0.20833333333333334,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,B,2417,783,3200,1.4615384615384615,2.219178082191781,2.02,0,25,25,6,19,25,6,14,20,14,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,9,7,4,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,13,13,22,9,4,0,0,0,0,0.2846153846153846,0.18904109589041096,1.2,1.0871669703715732,1.2838345768960895,0.007352070492657891,0.003978873757534065,0.16366170755751058,0.19180804459765707,0.033444484328235824,0.11320170049570934,0.13882477043049768,0.16814296800246764,0.009897622012538411,0.38504902845814953,0.20931861043547137,0.13259434766063205,0.3816580987724182,0.27620978242532307,0.17157329467506965,0.15208185930520954,0.0664362180668723,0.08643576548440807,0.19506470004879134,0.12726874445326727,0.3317818416566766,0.2638012036040699,0.20313172263191423,0.17648343308932427,0.09775248090388404,0.12067510545213907,0.4270600323768259,0.14052014455153553,0.03644390392400114,0.001029268676949588
1,15,0,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,6,27,36,20,6,1,2,1,0,0,4,95,8,29,37,20,6,0.1232876712328767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,1,1,1,0,27,28,0,21,21,2,24,26,2,23,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,4,4,7,4,6,15,12,8,9,13,9,2,0,0,0,0,0,1.3,0.2926315789473684,2.6,1.3018205875255096,1.2863484859363365,0.1325,0.245,0.28,0.17962924780409972,0.038322105263157866,0.12058322823548438,0.14884210526315791,0.17262453511358195,0.5,0.3,0.2675,0.15348724159790395,0.259975,0.29790602964693413,0.052250000000000005,0.04725903793632141,0.007775,0.014817866468107569,0.2005263157894736,0.13060919798384923,0.35503999999999963,0.27466674135852465,0.17627894736842104,0.16707977957718598,0.08099052631578946,0.11537439525088432,0.15,0.0399,0.01,1.0E-4
1,15,1,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,6,27,36,20,6,1,2,1,0,0,4,95,8,29,37,20,6,0.010526315789473684,0,0,0.037037037037037035,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A,39,139,178,1.5,1.5,1.5,0,27,28,0,21,21,2,24,26,2,23,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,4,4,7,4,6,14,13,8,9,13,9,2,0,0,2,23,25,1.3,0.28421052631578947,2.8,1.218281792655455,1.2849597171010885,0.13199312281269726,0.2439720994292672,0.28180401805680294,0.18180590545282302,0.03832210526315782,0.12058322823548438,0.14884210526315791,0.17262453511358195,0.5,0.3,0.2636705394038665,0.15981825347461082,0.2597245165709045,0.3001776136717656,0.05384248959415128,0.05298247993786326,0.008965313561577566,0.015870381750381208,0.20052631578947366,0.13060919798384923,0.35503999999999963,0.2746667413585247,0.17627894736842104,0.16707977957718598,0.08099052631578946,0.11537439525088425,0.15,0.0399,0.01,1.0E-4
1,15,2,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,3,27,39,22,5,0,2,1,0,0,3,96,4,29,40,22,5,0.020833333333333332,0,0,0.037037037037037035,0.02564102564102564,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,A,69,240,309,1.6666666666666667,1.7395833333333333,1.74,0,25,25,0,27,28,0,21,21,3,23,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,4,5,8,6,17,11,10,10,12,8,0,0,0,0,0,0,1.0666666666666667,0.22916666666666666,2.6,1.0327955589886444,1.233485198195912,0.00994541314491703,2.3983662404197475E-4,0.2682488179514064,0.21602426284749726,0.02261979166666665,0.08629732400533907,0.13931249999999998,0.17096891453373061,0.5,0.3,0.3083672562492307,0.18659271669609853,0.32955217254352154,0.3154690891873321,0.0710600797588854,0.06671009107646608,0.012826260352038868,0.02027705289017021,0.20057291666666655,0.1290529670771018,0.37572083333333306,0.2725761351551899,0.18048437499999995,0.16252495279065696,0.08128958333333336,0.11102105677863816,0.15,0.0399,0.01,1.0E-4
1,15,3,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,3,26,38,22,5,0,3,2,0,0,5,94,4,29,40,22,5,0.02127659574468085,0,0,0.07692307692307693,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,A,107,341,448,1.7,2.234042553191489,2.21,0,25,25,1,26,28,1,20,21,3,23,26,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,1,3,4,4,6,6,14,10,14,6,13,13,0,0,0,3,23,26,0.8,0.23191489361702128,2.4,0.8660254037844386,1.230148357752219,0.010009291652550144,2.4264336567322145E-4,0.24527044494868208,0.20627124864189098,0.022888297872340407,0.08720026247418201,0.1378085106382979,0.17021425629209136,0.5,0.3,0.28968498032404877,0.17552376136519054,0.36078583556312493,0.29897872178734736,0.07925262665240487,0.06401269159837168,0.014996820859189155,0.019064108270289242,0.1993085106382978,0.1285058909654017,0.37467234042553177,0.2724258997225205,0.1826276595744681,0.16347692178991002,0.0826946808510638,0.11175991776443935,0.15,0.0399,0.01,1.0E-4
1,15,4,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,4,24,39,22,6,0,3,1,0,0,4,95,5,27,40,22,6,0.042105263157894736,0,0.25,0.125,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,A,142,417,559,1.25,2.210526315789474,2.18,0,26,26,2,23,25,1,26,28,1,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,1,5,5,5,4,8,21,14,4,6,14,7,0,0,0,0,0,1.25,0.16,2,0.8506963092234007,1.172684899458386,0.010001713063535039,1.179503646692107E-4,0.3040833664604572,0.18912189435540605,0.027806315789473676,0.09961908281957882,0.1313578947368421,0.16665866287239423,0.5,0.3,0.33392505442128984,0.16083482722157144,0.2786296299884419,0.28059135956818937,0.06391307444866948,0.05264816270095136,0.009447161617606442,0.01673063552101309,0.19168421052631576,0.12616185679412945,0.3757789473684208,0.2754297890588596,0.18703157894736844,0.16667170257416158,0.08634105263157892,0.11564353657715452,0.15,0.0399,0.01,1.0E-4
1,15,5,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,3,21,39,22,6,1,6,1,0,0,8,91,5,27,40,22,6,0.054945054945054944,0,0,0.23809523809523808,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,A,207,463,670,1.375,2.697802197802198,2.6,1,25,26,2,23,25,2,25,28,3,18,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,2,3,6,4,6,4,13,26,4,4,9,9,1,0,3,18,21,1.225,0.0967032967032967,1.6,1.049725238775879,1.1777536437020386,0.07073752126371192,0.17195086059113743,0.339635938751484,0.13435222311144074,0.023204395604395578,0.08863202068990135,0.12064835164835166,0.16177753062128078,0.5,0.3,0.3344897787220944,0.13933133644873252,0.20247040753564835,0.21173449131831532,0.047411612722221774,0.041083479193404764,0.005254741004839517,0.011835880331465017,0.1852747252747253,0.1229506735722426,0.3869131868131865,0.27596221569418256,0.1938406593406594,0.16701340397173844,0.09011868131868131,0.11672665116234208,0.15,0.0399,0.01,1.0E-4
1,15,6,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,3,17,41,22,6,0,9,1,0,0,10,89,4,26,42,22,6,0.12359550561797752,0,0.3333333333333333,0.47058823529411764,0.04878048780487805,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,A,273,487,760,1.45,2.5280898876404496,2.435,0,21,21,2,24,26,5,20,25,3,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,1,2,5,3,6,10,12,15,16,3,9,7,0,0,0,0,1.22,0.07415730337078652,1,0.8400680244565232,1.143482125612952,0.009889485189357086,3.543012891575477E-4,0.3604788873686943,0.12064657684005838,0.023501123595505595,0.08961093999565568,0.10583146067415729,0.152406788648837,0.5,0.3,0.36540138019056007,0.10960861854873184,0.21236871547249864,0.18498434759053287,0.04761942786639779,0.03486429205230395,0.0042421039124920686,0.010068046118642923,0.1741573033707865,0.11548375514216905,0.4045966292134829,0.27793204714357395,0.19911797752808982,0.1659529989332944,0.09279550561797756,0.11681010026973497,0.15,0.0399,0.01,1.0E-4
1,15,7,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,2,9,39,22,6,1,17,3,0,0,21,78,4,26,42,22,6,0.02564102564102564,0,0,0.1111111111111111,0.02564102564102564,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,A,388,471,859,1.4523809523809523,3.076923076923077,2.75,4,17,21,6,20,26,5,20,25,6,21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,6,10,0,0,0,0,0,0,0,0,0,1,3,1,6,5,10,14,17,11,4,6,0,7,21,28,1.1047619047619048,-0.005128205128205128,1.2,1.0370428513122665,1.1038490074897476,0.03316943902710291,0.10695206138177848,0.33602358998230436,0.13516313309539807,0.01912307692307692,0.07864779110029124,0.07537179487179482,0.12623235213924655,0.5,0.3,0.34588691906319036,0.1217376283817835,0.23082723924918314,0.20752462237554334,0.04895598889877374,0.035519460470612704,0.005136823779445428,0.0103348972411175,0.15269230769230768,0.096912372749861,0.42781025641025605,0.2775016104269375,0.2199423076923077,0.166617299673382,0.1050602564102564,0.11975976964702056,0.15,0.0399,0.01,1.0E-4
1,15,8,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,3,20,33,22,5,1,12,3,0,0,16,83,4,33,36,22,5,0.13253012048192772,0,0,0.2,0.15151515151515152,0.09090909090909091,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,B,477,556,1033,1.75,2.3373493975903616,2.23,0,28,28,4,17,21,5,20,26,7,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,7,4,0,0,0,0,0,0,0,0,0,0,2,3,0,8,8,13,20,8,10,11,0,0,0,0,0.9375,0.1927710843373494,1,1.0947949348472017,1.1760269571709603,0.040112648366204075,0.12108812607289113,0.31372156708720633,0.14906830549183173,0.024596385542168666,0.09272908540182682,0.12595180722891566,0.1638317960752145,0.010319804676909863,0.41634285943607147,0.3367292911264544,0.13055059676273878,0.2504664422528241,0.22442589881427033,0.05257302025132269,0.04134567366782194,0.0063970309159884315,0.011580449640023388,0.18957831325301205,0.12370353234323331,0.3713156626506019,0.27205371621756463,0.19674698795180726,0.16843348136061304,0.09181084337349393,0.1158362416560006,0.3810640363755847,0.1491711838937683,0.041992570665441424,0.0011095449522242982
1,15,9,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,3,16,28,20,5,1,16,8,2,0,27,72,4,33,36,22,5,0.18055555555555555,0,0,0.5625,0.10714285714285714,0.05,0,0,9,3,1,0,0,0,0,0,0,0,0,0,0,0,B,590,603,1193,1.7407407407407407,2.861111111111111,2.545,5,23,28,5,16,21,8,17,26,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,6,8,6,0,0,0,0,0,0,0,0,0,0,1,2,3,3,9,12,15,10,12,5,0,9,16,25,0.7777777777777778,0.10277777777777777,0.8,1.0697095900127158,1.202593787101445,0.026756136086331712,0.09178100845039247,0.24728207818341616,0.17718064644652978,0.027090277777777772,0.09940424390821556,0.12048611111111113,0.1604269385772952,0.010319804676909863,0.41634285943607147,0.2970943069668007,0.15207221642658778,0.31250157371629456,0.2583436936415624,0.09160309721387373,0.10408552251509312,0.024762807833283152,0.05420735806119973,0.18381944444444445,0.12149158973835102,0.365544444444444,0.272492375853488,0.2051666666666667,0.17239987908887638,0.09789305555555555,0.11969588262464435,0.3810640363755847,0.1491711838937683,0.041992570665441424,0.0011095449522242982
1,15,10,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,5,11,27,21,4,1,18,9,3,0,31,68,6,30,36,24,4,0.1323529411764706,0,0.2,0.09090909090909091,0.18518518518518517,0.09523809523809523,0,1,1,5,2,0,0,0,0,0,0,0,0,0,0,0,B,707,629,1336,1.596774193548387,2.25,2.045,0,25,25,12,16,28,9,12,21,10,15,26,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,4,15,5,0,0,0,0,0,0,0,0,0,0,0,3,2,1,5,15,14,10,17,1,0,0,0,0,0.6838709677419355,0.07058823529411765,1.2,1.0975464887333364,1.2436337972611111,0.02391448895388165,0.08411311688442695,0.24408027546942415,0.17998111296522903,0.04251323529411761,0.12991982476507813,0.10719852941176466,0.148235470700924,0.010319804676909863,0.41634285943607147,0.2899268379884775,0.15135113226303126,0.3140745158276836,0.2613878306989913,0.09926958852078115,0.1141200231242953,0.028734293239751886,0.059772264310560125,0.17,0.10711271786467846,0.3692514705882348,0.27482032094402187,0.21065441176470587,0.1709911243518549,0.10038235294117646,0.11623399320538969,0.3810640363755847,0.1491711838937683,0.041992570665441424,0.0011095449522242982
1,15,11,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,4,10,22,19,4,2,19,14,5,0,40,59,6,30,36,24,4,0.0847457627118644,0,0,0.3,0.09090909090909091,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,B,841,631,1472,1.85,2.7542372881355934,2.39,2,23,25,15,13,28,13,8,21,10,15,26,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,7,8,13,6,0,0,0,0,0,0,0,0,0,0,1,2,1,6,5,15,10,9,8,2,0,11,15,26,0.63,0.013559322033898305,1,1.1355825547680212,1.2507763068463686,0.032130801676904186,0.10453188996634859,0.20922012154686498,0.18123740408690717,0.03948983050847455,0.1253407379284705,0.10865254237288134,0.14982907658962852,0.010319804676909863,0.41634285943607147,0.2600599819615339,0.1566673329290472,0.34728073385812225,0.27676382923093235,0.11557228280428522,0.1253879107462065,0.035736078152289553,0.06489687237126208,0.17135593220338993,0.11001500880551746,0.3562576271186437,0.27194972164835385,0.2182203389830508,0.17485046002883983,0.10602372881355933,0.1199483873761215,0.3810640363755847,0.1491711838937683,0.041992570665441424,0.0011095449522242982
1,15,12,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,6,11,19,23,6,1,17,12,4,0,34,65,7,29,31,27,6,0.1076923076923077,0.029411764705882353,0,0.2727272727272727,0.05263157894736842,0.13043478260869565,0,0,3,1,3,0,0,0,0.05263157894736842,0,0,0,0,1,0,0,B,946,633,1579,1.9852941176470589,2,1.985,0,26,26,5,20,25,15,12,28,14,7,21,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,5,6,10,3,0,0,0,0,0,0,0,0,0,0,1,3,5,5,10,11,18,4,8,0,0,0,0,0,0.5764705882352941,0.04,1.2,1.129239892944018,1.2819737868316403,0.022616387856429384,0.08231190907487529,0.21454237865960585,0.18601253414800942,0.050955384615384576,0.1443864433027401,0.11566923076923076,0.15175929947110836,0.009828429445495989,0.39842262142982604,0.26044637183361097,0.15964370256542917,0.35379385794147006,0.27920254482502893,0.11542702675151156,0.12628180001951764,0.03317397695737224,0.06078340200715452,0.1701538461538463,0.11210684506995305,0.3081353846153843,0.2599585943176632,0.23499230769230767,0.18527735738253032,0.12009384615384613,0.12832686765264112,0.41161925136145094,0.14253230377402157,0.036602890305050956,9.945036841544732E-4
1,15,13,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,6,8,19,20,6,1,20,12,7,0,40,59,7,29,31,27,6,0.0847457627118644,0.025,0.3333333333333333,0.25,0,0.05,0,2,2,0,1,0,0,0,0,0.05,0,0,0,0,1,0,B,1065,631,1696,2.2375,2.440677966101695,2.35,3,23,26,6,19,25,15,12,28,16,5,21,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,6,11,10,3,0,0,0,0,0,0,0,0,0,0,0,4,2,2,14,10,15,5,7,0,0,16,5,21,0.51,0.0576271186440678,1.2,1.1733643592669716,1.3299536319765635,0.019814160441036684,0.07558614762125906,0.21409003930240916,0.18569548456924137,0.05559531815579563,0.15087881855682042,0.1050345261343512,0.14431421726397609,0.009828429445495989,0.39842262142982604,0.25753400539480553,0.1601480905049628,0.3362698363298003,0.27232893152215726,0.12966314133547285,0.1429865918575073,0.04262881719647546,0.07213474974176151,0.1591617526711564,0.10503231272291108,0.3219280097957716,0.26959869099322775,0.23670321325123958,0.18561980484574875,0.12157717999168546,0.1304456576955401,0.41161925136145094,0.14253230377402157,0.036602890305050956,9.945036841544732E-4
1,15,14,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,4,13,27,22,5,2,16,6,4,0,28,71,6,30,33,26,5,0.056338028169014086,0,0,0.23076923076923078,0.037037037037037035,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,B,1162,657,1819,2.3035714285714284,2.2183098591549295,2.24,0,21,21,5,21,26,7,18,25,16,11,28,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,6,12,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,7,12,23,9,9,1,0,0,0,0,0.6285714285714286,0.07323943661971831,1.2,1.1650970697378025,1.2556041319992013,0.04293252842378985,0.12763594710932383,0.2528496794067685,0.17818390852270902,0.03396426543249995,0.11477265228681074,0.11026688566197303,0.15220786282253965,0.009828429445495989,0.39842262142982604,0.27845190972549766,0.1537337245470477,0.2851393861838286,0.25343524700428416,0.10714290761862984,0.13834085544590335,0.03348358864148552,0.06651165624371244,0.17372899795040198,0.11361649916106528,0.3610350889639474,0.27221997528287656,0.2163496786275123,0.17433024022452945,0.1046550833636649,0.12040180802391419,0.41161925136145094,0.14253230377402157,0.036602890305050956,9.945036841544732E-4
1,15,15,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,4,10,26,22,5,2,19,7,4,0,32,67,6,30,33,26,5,0.07462686567164178,0,0,0.1,0.07692307692307693,0.09090909090909091,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,B,1273,666,1939,2.578125,2.716417910447761,2.67,1,20,21,6,20,26,9,16,25,16,11,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,3,7,12,1,0,0,0,0,0,0,0,0,0,0,1,4,1,6,9,13,14,11,7,1,0,17,11,28,0.675,0.06865671641791045,1.2,1.1845440701333363,1.3125612566513776,0.03836932117762619,0.11852798457889704,0.2586807795873432,0.17862132446051823,0.03539496784638053,0.11804333005851027,0.09864102808955352,0.14316057123212203,0.009828429445495989,0.39842262142982604,0.27975685729687627,0.15527010285081225,0.29387588190924735,0.259443915487826,0.10022821946898629,0.1319896973483969,0.029088940559920763,0.06062157304159287,0.16439938588773945,0.10597993850208211,0.3654252435289593,0.27351428102843006,0.2257063758590056,0.17487640212975186,0.1104329987883613,0.12150612293404223,0.41161925136145094,0.14253230377402157,0.036602890305050956,9.945036841544732E-4
